,abv,ibu,beer_name,style,ounces,brewery_name,city,state
1355,0.0579999999999999,44.94117647058823,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),16.0,Monkey Paw Pub & Brewery,San Diego, CA
1356,0.0559999999999999,28.0,Montauk Summer Ale,American Blonde Ale,12.0,Montauk Brewing Company,Montauk, NY
1357,0.06,49.0,Driftwood Ale,Extra Special / Strong Bitter (ESB),12.0,Montauk Brewing Company,Montauk, NY
1358,0.0559999999999999,18.0,When Helles Freezes Over,Munich Helles Lager,12.0,Morgan Street Brewery,Saint Louis, MO
1359,0.049,24.0,Morgan Street Oktoberfest,Märzen / Oktoberfest,12.0,Morgan Street Brewery,Saint Louis, MO
1360,0.047,14.0,Honey Wheat,American Pale Wheat Ale,12.0,Morgan Street Brewery,Saint Louis, MO
1361,0.046,24.0,Black Bear Dark Lager,Schwarzbier,12.0,Morgan Street Brewery,Saint Louis, MO
1362,0.05,35.0,Golden Pilsner,German Pilsener,12.0,Morgan Street Brewery,Saint Louis, MO
1363,0.052,21.0,Cali Creamin',Cream Ale,12.0,Mother Earth Brew Company,Vista, CA
1364,0.05,44.94117647058823,Second Wind Pale Ale,American Pale Ale (APA),12.0,Mother Earth Brewing Company,Kinston, NC
1365,0.05,17.59259259259259,Sunny Haze,Hefeweizen,12.0,Mother Earth Brewing Company,Kinston, NC
1366,0.052,21.0,Towhead,American Blonde Ale,12.0,Mother's Brewing,Springfield, MO
1367,0.07,70.0,Lil' Helper,American IPA,12.0,Mother's Brewing,Springfield, MO
1368,0.0819999999999999,36.298701298701296,Train Wreck,American Amber / Red Ale,16.0,Mountain Town Brewing Company ,Mount Pleasant, MI
1369,0.085,16.208333333333332,Full Moon Belgian White Ale,Witbier,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1370,0.072,67.63455149501661,Desert Magic IPA,American IPA,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1371,0.042,11.666666666666666,Up River Light,Light Lager,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1372,0.085,16.208333333333332,Full Moon Belgian White Ale (2007),Witbier,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1373,0.055,17.59259259259259,Dry Heat Hefeweizen (2006),Hefeweizen,12.0,Mudshark Brewing Company,Lake Havasu City, AZ
1374,0.05,23.25,Mustang Sixty-Six,American Amber / Red Lager,12.0,Mustang Brewing Company,Mustang, OK
1375,0.04,26.75,Mustang '33,American Pale Lager,12.0,Mustang Brewing Company,Mustang, OK
1376,0.04,26.75,Session '33 (2011),American Pale Lager,12.0,Mustang Brewing Company,Mustang, OK
1377,0.053,10.0,Mustang Golden Ale,American Blonde Ale,12.0,Mustang Brewing Company,Mustang, OK
1378,0.053,14.0,Washita Wheat,American Pale Wheat Ale,12.0,Mustang Brewing Company,Mustang, OK
1379,0.037,10.0,Gansett Light,Light Lager,16.0,Narragansett Brewing Company,Providence, RI
1380,0.052,30.0,Bohemian Pils,American Pilsner,16.0,Narragansett Brewing Company,Providence, RI
1381,0.053,30.0,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16.0,Narragansett Brewing Company,Providence, RI
1382,0.086,35.0,Narragansett Bohemian Pilsner,German Pilsener,16.0,Narragansett Brewing Company,Providence, RI
1383,0.042,24.0,Narragansett Summer Ale,American Pale Wheat Ale,12.0,Narragansett Brewing Company,Providence, RI
1384,0.05,22.0,Narragansett Cream Ale,Cream Ale,16.0,Narragansett Brewing Company,Providence, RI
1385,0.042,24.0,Narragansett Summer Ale,American Pale Wheat Ale,16.0,Narragansett Brewing Company,Providence, RI
1386,0.07,22.0,Narragansett Porter,American Porter,16.0,Narragansett Brewing Company,Providence, RI
1387,0.065,32.0,Narragansett Bock,Bock,16.0,Narragansett Brewing Company,Providence, RI
1388,0.055,15.0,Narragansett Fest Lager,Märzen / Oktoberfest,16.0,Narragansett Brewing Company,Providence, RI
1389,0.053,20.983606557377048,Undun Blonde Ale,American Blonde Ale,16.0,Natian Brewery,Portland, OR
1390,0.074,68.9,CuDa Cascadian Dark Ale,American Black Ale,16.0,Natian Brewery,Portland, OR
1391,0.085,86.0,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16.0,Natian Brewery,Portland, OR
1392,0.085,86.0,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16.0,Natian Brewery,Portland, OR
1393,0.074,68.9,CuDa Cascadian Dark Ale (2012),American Black Ale,16.0,Natian Brewery,Portland, OR
1394,0.053,20.983606557377048,Undun Blonde Ale (2012),American Blonde Ale,16.0,Natian Brewery,Portland, OR
1395,0.061,11.0,Wick For Brains,Pumpkin Ale,12.0,Nebraska Brewing Company,Papillion, NE
1396,0.065,65.0,Nebraska India Pale Ale,American IPA,12.0,Nebraska Brewing Company,Papillion, NE
1397,0.048,10.0,EOS Hefeweizen,Hefeweizen,12.0,Nebraska Brewing Company,Papillion, NE
1398,0.048,15.0,Brunette Nut Brown Ale,English Brown Ale,12.0,Nebraska Brewing Company,Papillion, NE
1399,0.057,29.0,Cardinal Pale Ale,American Pale Ale (APA),12.0,Nebraska Brewing Company,Papillion, NE
1400,0.066,67.63455149501661,County Line IPA,American IPA,12.0,Neshaminy Creek Brewing Company,Croydon, PA
1401,0.048,34.1764705882353,Trauger Pilsner,German Pilsener,12.0,Neshaminy Creek Brewing Company,Croydon, PA
1402,0.045,40.0,Slow Ride,American IPA,12.0,New Belgium Brewing Company,Fort Collins, CO
1403,0.065,70.0,Ranger IPA,American IPA,12.0,New Belgium Brewing Company,Fort Collins, CO
1404,0.05,29.0,Shift,American Pale Lager,12.0,New Belgium Brewing Company,Fort Collins, CO
1405,0.0559999999999999,21.0,1554 Black Lager,Euro Dark Lager,12.0,New Belgium Brewing Company,Fort Collins, CO
1406,0.048,33.8125,Blue Paddle,Czech Pilsener,12.0,New Belgium Brewing Company,Fort Collins, CO
1407,0.055,23.25,California Route,American Amber / Red Lager,12.0,New Belgium Brewing Company,Fort Collins, CO
1408,0.052,20.688524590163933,Snapshot,American Pale Wheat Ale,16.0,New Belgium Brewing Company,Fort Collins, CO
1409,0.048,20.688524590163933,Sunshine Wheat Beer,American Pale Wheat Ale,12.0,New Belgium Brewing Company,Fort Collins, CO
1410,0.052,18.0,Fat Tire Amber Ale,American Amber / Red Ale,12.0,New Belgium Brewing Company,Fort Collins, CO
1411,0.05,29.0,Shift (1),American Pale Lager,12.0,New Belgium Brewing Company,Fort Collins, CO
1412,0.052,18.0,Fat Tire Amber Ale (2011),American Amber / Red Ale,12.0,New Belgium Brewing Company,Fort Collins, CO
1413,0.05,29.0,Shift,American Pale Lager,16.0,New Belgium Brewing Company,Fort Collins, CO
1414,0.065,70.0,Ranger IPA,American IPA,16.0,New Belgium Brewing Company,Fort Collins, CO
1415,0.052,18.0,Fat Tire Amber Ale,American Amber / Red Ale,16.0,New Belgium Brewing Company,Fort Collins, CO
1416,0.065,70.0,Ranger IPA (Current),American IPA,12.0,New Belgium Brewing Company,Fort Collins, CO
1417,0.048,20.688524590163933,Sunshine Wheat Beer (2009),American Pale Wheat Ale,12.0,New Belgium Brewing Company,Fort Collins, CO
1418,0.052,18.0,Fat Tire Amber Ale (2008),American Amber / Red Ale,12.0,New Belgium Brewing Company,Fort Collins, CO
1419,0.034,6.0,Weiss Trash Culture,Berliner Weissbier,12.0,New England Brewing Company,Woodbridge, CT
1420,0.062,67.63455149501661,Sea Hag IPA,American IPA,12.0,New England Brewing Company,Woodbridge, CT
1421,0.05,23.285714285714285,Elm City Pilsner,American Pilsner,12.0,New England Brewing Company,Woodbridge, CT
1422,0.05,36.298701298701296,Atlantic Amber Ale (2004),American Amber / Red Ale,12.0,New England Brewing Company,Woodbridge, CT
1423,0.09,23.875,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,12.0,New England Brewing Company,Woodbridge, CT
1424,0.088,85.0,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12.0,New England Brewing Company,Woodbridge, CT
1425,0.09,23.875,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16.0,New England Brewing Company,Woodbridge, CT
1426,0.088,85.0,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,16.0,New England Brewing Company,Woodbridge, CT
1427,0.05,23.285714285714285,Elm City Lager (2007),American Pilsner,12.0,New England Brewing Company,Woodbridge, CT
1428,0.05,36.298701298701296,Atlantic Amber Ale (2007),American Amber / Red Ale,12.0,New England Brewing Company,Woodbridge, CT
1429,0.062,67.63455149501661,Sea Hag IPA (Current),American IPA,12.0,New England Brewing Company,Woodbridge, CT
1430,0.05,44.94117647058823,Rebirth Pale Ale,American Pale Ale (APA),12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1431,0.068,41.3125,Irish Channel Stout,American Stout,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1432,0.088,93.32,MechaHopzilla,American Double / Imperial IPA,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1433,0.065,67.63455149501661,Hopitoulas IPA,American IPA,16.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1434,0.039,22.0,NOLA Brown Ale,English Dark Mild Ale,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1435,0.049,20.983606557377048,NOLA Blonde Ale,American Blonde Ale,12.0,New Orleans Lager & Ale Brewing ...,New Orleans, LA
1436,0.0559999999999999,20.0,Skylight,Dunkelweizen,12.0,New Republic Brewing Company,College Station, TX
1437,0.0559999999999999,30.0,Kadigan,American Blonde Ale,12.0,New Republic Brewing Company,College Station, TX
1438,0.052,50.0,Dammit Jim!,American Amber / Red Ale,12.0,New Republic Brewing Company,College Station, TX
1439,0.054,23.2,Nut Brown Ale,English Brown Ale,12.0,New South Brewing Company,Myrtle Beach, SC
1440,0.046,16.208333333333332,White Ale,Witbier,12.0,New South Brewing Company,Myrtle Beach, SC
1441,0.042,35.0,Cream Ale,Cream Ale,12.0,Newburgh Brewing Company,Newburgh, NY
1442,0.072,67.63455149501661,Green Head IPA,American IPA,12.0,Newburyport Brewing Company,Newburyport, MA
1443,0.054,16.208333333333332,Plum Island Belgian White,Witbier,12.0,Newburyport Brewing Company,Newburyport, MA
1444,0.055,44.94117647058823,Newburyport Pale Ale,American Pale Ale (APA),12.0,Newburyport Brewing Company,Newburyport, MA
1445,0.055,36.298701298701296,Marblehead,American Amber / Red Ale,16.0,Night Shift Brewing,Everett, MA
1446,0.051,31.0,Jam Session,American Pale Ale (APA),16.0,NoDa Brewing Company,Charlotte, NC
1447,0.072,80.0,Hop Drop 'N Roll IPA,American IPA,16.0,NoDa Brewing Company,Charlotte, NC
1448,0.06,54.71428571428572,Paleo IPA,English India Pale Ale (IPA),12.0,North Country Brewing Company,Slippery Rock, PA
1449,0.061,41.3125,Buck Snort Stout,American Stout,12.0,North Country Brewing Company,Slippery Rock, PA
1450,0.055,28.0,Station 33 Firehouse Red,Irish Red Ale,12.0,North Country Brewing Company,Slippery Rock, PA
1451,0.045,34.1764705882353,Slimy Pebble Pils,German Pilsener,12.0,North Country Brewing Company,Slippery Rock, PA
1452,0.045,50.0,Get Together,American IPA,16.0,NorthGate Brewing ,Minneapolis, MN
1453,0.049,26.0,Maggie's Leap,Milk / Sweet Stout,16.0,NorthGate Brewing ,Minneapolis, MN
1454,0.048,19.0,Wall's End,English Brown Ale,16.0,NorthGate Brewing ,Minneapolis, MN
1455,0.06,38.0,Pumpion,Pumpkin Ale,16.0,NorthGate Brewing ,Minneapolis, MN
1456,0.06,25.0,Stronghold,American Porter,16.0,NorthGate Brewing ,Minneapolis, MN
1457,0.0559999999999999,47.0,Parapet ESB,Extra Special / Strong Bitter (ESB),16.0,NorthGate Brewing ,Minneapolis, MN
1458,0.069,67.63455149501661,Blue Boots IPA,American IPA,16.0,Northampton Brewery,Northamtpon, MA
1459,0.063,67.63455149501661,Hoppy Bitch IPA,American IPA,16.0,Northwest Brewing Company,Pacific, WA
1460,0.063,42.0,Three Skulls Ale Pale Ale,American Pale Ale (APA),16.0,Northwest Brewing Company,Pacific, WA
1461,0.045,34.1764705882353,Walter's Premium Pilsener Beer,German Pilsener,12.0,Northwoods Brewpub,Eau Claire, WI
1462,0.045,20.688524590163933,Floppin' Crappie,American Pale Wheat Ale,12.0,Northwoods Brewpub,Eau Claire, WI
1463,0.043,67.63455149501661,Left of the Dial IPA,American IPA,12.0,Notch Brewing Company,Ipswich, MA
1464,0.04,33.8125,Notch Session Pils,Czech Pilsener,12.0,Notch Brewing Company,Ipswich, MA
1465,0.055,24.818181818181817,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0,O'Fallon Brewery,O'Fallon, MO
1466,0.061,66.0,5 Day IPA,American IPA,12.0,O'Fallon Brewery,O'Fallon, MO
1467,0.051,7.0,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,O'Fallon Brewery,O'Fallon, MO
1468,0.067,70.0,Watershed IPA,American IPA,12.0,Oakshire Brewing,Eugene, OR
1469,0.054,24.0,Oakshire Amber Ale,American Amber / Red Ale,12.0,Oakshire Brewing,Eugene, OR
1470,0.0579999999999999,27.0,Overcast Espresso Stout,American Stout,12.0,Oakshire Brewing,Eugene, OR
1471,0.067,70.0,Watershed IPA (2013),American IPA,12.0,Oakshire Brewing,Eugene, OR
1472,0.0819999999999999,25.0,Lake Monster,Baltic Porter,16.0,Oasis Texas Brewing Company,Austin, TX
1473,0.049,27.0,London Homesick Ale,English Bitter,12.0,Oasis Texas Brewing Company,Austin, TX
1474,0.048,35.0,Luchesa Lager,Keller Bier / Zwickel Bier,12.0,Oasis Texas Brewing Company,Austin, TX
1475,0.048,35.0,Slow Ride,American Pale Ale (APA),12.0,Oasis Texas Brewing Company,Austin, TX
1476,0.047,20.688524590163933,Occidental Hefeweizen,American Pale Wheat Ale,16.0,Occidental Brewing Company,Portland, OR
1477,0.051,16.0,Occidental Dunkel,Dunkelweizen,16.0,Occidental Brewing Company,Portland, OR
1478,0.05,34.125,Occidental Altbier,Altbier,16.0,Occidental Brewing Company,Portland, OR
1479,0.045,21.77777777777778,Occidental Kölsch,Kölsch,16.0,Occidental Brewing Company,Portland, OR
1480,0.092,72.0,Perpetual Darkness,Belgian Strong Dark Ale,12.0,Odyssey Beerwerks,Arvada, CO
1481,0.087,29.0,Clan Warrior,Scotch Ale / Wee Heavy,12.0,Odyssey Beerwerks,Arvada, CO
1482,0.054,36.0,Psycho Penguin Vanilla Porter,American Porter,12.0,Odyssey Beerwerks,Arvada, CO
1483,0.047,17.59259259259259,Heliocentric Hefeweizen,Hefeweizen,12.0,Odyssey Beerwerks,Arvada, CO
1484,0.051,44.94117647058823,Ghose Drifter Pale Ale,American Pale Ale (APA),12.0,Odyssey Beerwerks,Arvada, CO
1485,0.051,44.94117647058823,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12.0,Odyssey Beerwerks,Arvada, CO
1486,0.047,17.59259259259259,Helios Hefeweizen (2013),Hefeweizen,12.0,Odyssey Beerwerks,Arvada, CO
1487,0.095,19.0,The Hole in Hadrian's Wall,Scottish Ale,16.0,Okoboji Brewing Company,Spirit Lake, IA
1488,0.065,26.0,33 Select Brown Ale,American Brown Ale,16.0,Okoboji Brewing Company,Spirit Lake, IA
1489,0.06,29.0,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16.0,Okoboji Brewing Company,Spirit Lake, IA
1490,0.05,45.0,Boji Blue Pale Ale,American Pale Ale (APA),16.0,Okoboji Brewing Company,Spirit Lake, IA
1491,0.057,26.0,Winter Games Select #32 Stout,American Stout,16.0,Okoboji Brewing Company,Spirit Lake, IA
1492,0.05,23.0,Boji Beach Golden Rye Ale,Rye Beer,16.0,Okoboji Brewing Company,Spirit Lake, IA
1493,0.06,26.75,Hopsmith Pale Lager,American Pale Lager,16.0,Old Forge Brewing Company,Danville, PA
1494,0.065,65.0,Falling Down Brown Ale,American Brown Ale,16.0,Old Forge Brewing Company,Danville, PA
1495,0.068,41.3125,Resolution Rye Stout,American Stout,16.0,Old Forge Brewing Company,Danville, PA
1496,0.055,31.923076923076923,Plowshare Porter,American Porter,16.0,Old Forge Brewing Company,Danville, PA
1497,0.046,20.0,Old Forge Pumpkin Ale,Pumpkin Ale,16.0,Old Forge Brewing Company,Danville, PA
1498,0.045,20.688524590163933,Endless Sun Ale,American Pale Wheat Ale,16.0,Old Forge Brewing Company,Danville, PA
1499,0.065,20.983606557377048,Celestial Blonde Ale,American Blonde Ale,16.0,Old Forge Brewing Company,Danville, PA
1500,0.075,67.63455149501661,Overbite IPA,American IPA,16.0,Old Forge Brewing Company,Danville, PA
1501,0.055,44.94117647058823,T-Rail Pale Ale,American Pale Ale (APA),16.0,Old Forge Brewing Company,Danville, PA
1502,0.048,20.688524590163933,Endless Summer Ale (2011),American Pale Wheat Ale,16.0,Old Forge Brewing Company,Danville, PA
1503,0.053,26.75,Clem's Gold,American Pale Lager,16.0,Orlison Brewing Company,Airway Heights, WA
1504,0.055,23.25,Lizzy's Red,American Amber / Red Lager,16.0,Orlison Brewing Company,Airway Heights, WA
1505,0.067,26.75,Orlison India Pale Lager,American Pale Lager,16.0,Orlison Brewing Company,Airway Heights, WA
1506,0.042,27.0,Brünette,Euro Dark Lager,16.0,Orlison Brewing Company,Airway Heights, WA
1507,0.0409999999999999,11.666666666666666,Havanüther,Light Lager,16.0,Orlison Brewing Company,Airway Heights, WA
1508,0.065,28.39130434782609,Lyric Ale,Saison / Farmhouse Ale,12.0,Orpheus Brewing,Atlanta, GA
1509,0.053,28.39130434782609,Atalanta,Saison / Farmhouse Ale,12.0,Orpheus Brewing,Atlanta, GA
1510,0.049,35.0,Pinner Throwback IPA,American IPA,12.0,Oskar Blues Brewery,Longmont, CO
1511,0.052,44.94117647058823,Centennial State Pale Ale,American Pale Ale (APA),19.2,Oskar Blues Brewery,Longmont, CO
1512,0.08,24.23076923076923,Old Chub NITRO,Scotch Ale / Wee Heavy,16.0,Oskar Blues Brewery,Longmont, CO
1513,0.05,23.2,One Nut Brown,English Brown Ale,12.0,Oskar Blues Brewery,Longmont, CO
1514,0.065,65.0,Dale's Pale Ale,American Pale Ale (APA),12.0,Oskar Blues Brewery,Longmont, CO
1515,0.065,65.0,Dale's Pale Ale,American Pale Ale (APA),12.0,Oskar Blues Brewery,Longmont, CO
1516,0.053,35.0,Mama's Little Yella Pils,Czech Pilsener,19.2,Oskar Blues Brewery,Longmont, CO
1517,0.085,67.63455149501661,oSKAr the G'Rauch,American IPA,19.2,Oskar Blues Brewery,Longmont, CO
1518,0.085,67.63455149501661,oSKAr the G'Rauch,American IPA,16.0,Oskar Blues Brewery,Longmont, CO
1519,0.065,65.0,Dale's Pale Ale,American Pale Ale (APA),19.2,Oskar Blues Brewery,Longmont, CO
1520,0.07,29.894736842105264,The Deuce,American Brown Ale,16.0,Oskar Blues Brewery,Longmont, CO
1521,0.065,65.0,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),12.0,Oskar Blues Brewery,Longmont, CO
1522,0.065,65.0,Dale's Pale Ale (2012),American Pale Ale (APA),12.0,Oskar Blues Brewery,Longmont, CO
1523,0.087,85.0,Gordon Imperial Red (2010),American Double / Imperial IPA,12.0,Oskar Blues Brewery,Longmont, CO
1524,0.065,65.0,Dale's Pale Ale (2011),American Pale Ale (APA),12.0,Oskar Blues Brewery,Longmont, CO
1525,0.065,65.0,Dale's Pale Ale (2010),American Pale Ale (APA),12.0,Oskar Blues Brewery,Longmont, CO
1526,0.087,85.0,G'KNIGHT (16 oz.),American Double / Imperial IPA,16.0,Oskar Blues Brewery,Longmont, CO
1527,0.09,29.666666666666668,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,16.0,Oskar Blues Brewery,Longmont, CO
1528,0.08,25.0,Chaka,Belgian Strong Pale Ale,16.0,Oskar Blues Brewery,Longmont, CO
1529,0.08,70.0,HGH (Home Grown Hops): Part Duh,American Strong Ale,12.0,Oskar Blues Brewery,Longmont, CO
1530,0.08,93.32,Deviant Dale's IPA,American Double / Imperial IPA,16.0,Oskar Blues Brewery,Longmont, CO
1531,0.09,60.0,One Hit Wonder,American Double / Imperial IPA,12.0,Oskar Blues Brewery,Longmont, CO
1532,0.087,85.0,G'KNIGHT (12 oz.),American Double / Imperial IPA,12.0,Oskar Blues Brewery,Longmont, CO
1533,0.099,98.0,Ten Fidy Imperial Stout,Russian Imperial Stout,12.0,Oskar Blues Brewery,Longmont, CO
1534,0.053,35.0,Mama's Little Yella Pils,Czech Pilsener,12.0,Oskar Blues Brewery,Longmont, CO
1535,0.099,100.0,GUBNA Imperial IPA,American Double / Imperial IPA,12.0,Oskar Blues Brewery,Longmont, CO
1536,0.08,35.0,Old Chub,Scottish Ale,12.0,Oskar Blues Brewery,Longmont, CO
1537,0.087,85.0,Gordon Ale (2009),American Double / Imperial IPA,12.0,Oskar Blues Brewery,Longmont, CO
1538,0.065,65.0,Dale's Pale Ale,American Pale Ale (APA),12.0,Oskar Blues Brewery,Longmont, CO
1539,0.092,85.0,Gordon (2005),American Double / Imperial IPA,12.0,Oskar Blues Brewery,Lyons, CO
1540,0.095,98.0,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12.0,Oskar Blues Brewery,Lyons, CO
1541,0.099,98.0,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12.0,Oskar Blues Brewery,Lyons, CO
1542,0.08,35.0,Old Chub (2008),Scottish Ale,12.0,Oskar Blues Brewery,Lyons, CO
1543,0.08,35.0,Old Chub (2004),Scottish Ale,12.0,Oskar Blues Brewery,Lyons, CO
1544,0.08,35.0,Old Chub (2003),Scottish Ale,12.0,Oskar Blues Brewery,Lyons, CO
1545,0.065,65.0,Dale's Pale Ale (2008),American Pale Ale (APA),12.0,Oskar Blues Brewery,Lyons, CO
1546,0.065,65.0,Dale's Pale Ale (2006),American Pale Ale (APA),12.0,Oskar Blues Brewery,Lyons, CO
1547,0.065,65.0,Dale's Pale Ale (2004),American Pale Ale (APA),12.0,Oskar Blues Brewery,Lyons, CO
1548,0.065,65.0,Dale's Pale Ale (2003),American Pale Ale (APA),12.0,Oskar Blues Brewery,Lyons, CO
1549,0.065,65.0,Dale's Pale Ale (2002),American Pale Ale (APA),12.0,Oskar Blues Brewery,Lyons, CO
1550,0.052,29.894736842105264,Leroy (2005),American Brown Ale,12.0,Oskar Blues Brewery,Lyons, CO
1551,0.087,60.0,Gordon Beer (2006),American Double / Imperial IPA,12.0,Oskar Blues Brewery,Lyons, CO
1552,0.087,85.0,G'KNIGHT,American Double / Imperial IPA,12.0,Oskar Blues Brewery (North Carol...,Brevard, NC
1553,0.099,98.0,Ten Fidy,Russian Imperial Stout,12.0,Oskar Blues Brewery (North Carol...,Brevard, NC
1554,0.08,85.0,Deviant Dale's IPA,American Double / Imperial IPA,16.0,Oskar Blues Brewery (North Carol...,Brevard, NC
